neg,neu,pos,compound
0.07,0.6884347826086957,0.24160869565217388,0.4533391304347827
0.078925,0.8091250000000001,0.111975,0.06353249999999999
0.11299999999999999,0.7977777777777778,0.08905555555555554,-0.05266666666666667
0.08769565217391306,0.7292173913043479,0.18304347826086956,0.3394695652173913
0.06964999999999999,0.795,0.13515,0.179915
0.03634782608695652,0.7243478260869566,0.2393478260869565,0.5818695652173913
0.056425,0.8246749999999998,0.11892500000000002,0.15107249999999997
0.06305555555555556,0.7501666666666668,0.18677777777777782,0.3924111111111111
0.021652173913043478,0.8124782608695653,0.1658695652173913,0.3917913043478261
0.08309090909090909,0.795909090909091,0.121,0.20343181818181819
0.0761578947368421,0.761421052631579,0.16247368421052633,0.23770526315789473
0.06588235294117646,0.7818823529411766,0.1521764705882353,0.32249411764705876
0.07494736842105265,0.8093157894736841,0.11578947368421054,0.17709473684210522
0.034318181818181824,0.7262272727272727,0.23945454545454545,0.49605
0.024666666666666667,0.7990952380952381,0.17628571428571432,0.5025000000000001
0.03115,0.7321500000000001,0.23665000000000008,0.48150499999999996
0.22538461538461535,0.6584615384615384,0.11623076923076923,-0.26413589743589744
0.1853888888888889,0.7438333333333333,0.07072222222222223,-0.3971611111111111
0.07400000000000001,0.7749375000000001,0.1509375,0.2767625
0.10228571428571427,0.7926285714285713,0.10514285714285714,-0.11502285714285712
0.09474999999999999,0.7506250000000001,0.1544375,0.18245625000000001
0.08981481481481482,0.8382222222222221,0.07196296296296296,-0.07185185185185186
0.0652,0.7769714285714285,0.15782857142857143,0.28340571428571426
0.05053846153846154,0.7803846153846155,0.16884615384615387,0.43166923076923075
0.13955,0.7548,0.10554999999999999,-0.13666
0.05221428571428571,0.854857142857143,0.09285714285714285,0.2828428571428571
0.056739130434782604,0.8423043478260867,0.10099999999999999,0.16141739130434782
0.08129411764705884,0.8178235294117647,0.10094117647058824,0.11318823529411766
0.09704,0.8261999999999999,0.0768,-0.12938399999999997
0.042190476190476195,0.7902380952380952,0.16757142857142857,0.3452380952380952
0.0912,0.7900333333333334,0.11876666666666666,0.035339999999999996
0.05553846153846154,0.8311538461538462,0.11330769230769233,0.20577307692307695
0.046142857142857145,0.7358095238095238,0.21800000000000003,0.45280476190476193
0.026875,0.8483750000000001,0.1245,0.6144875000000001
0.04295,0.8045500000000001,0.15259999999999999,0.39564000000000005
0.11934615384615384,0.7578846153846156,0.12269230769230771,0.14006153846153846
0.08912500000000001,0.7819583333333333,0.12887500000000002,0.02466666666666666
0.10227586206896552,0.8152413793103449,0.08248275862068967,-0.10460344827586208
0.06328571428571428,0.7997619047619047,0.13690476190476192,0.2620714285714285
0.1524285714285714,0.6272857142857144,0.2203571428571429,0.2906785714285714
0.18244999999999997,0.68125,0.13630000000000003,-0.20246500000000003
0.12188235294117647,0.7741764705882352,0.10382352941176473,-0.06023529411764706
0.0628888888888889,0.7726666666666666,0.16444444444444445,0.3943777777777778
0.11504545454545455,0.7255909090909092,0.1594090909090909,0.23335454545454548
0.11120454545454547,0.8081363636363637,0.08068181818181817,-0.11331818181818182
0.1392142857142857,0.7297142857142858,0.13103571428571428,-0.070875
0.11507407407407406,0.716296296296296,0.16859259259259254,0.048092592592592576
0.0975,0.7825000000000001,0.12000000000000001,0.09896111111111111
0.04163636363636363,0.7424090909090908,0.21609090909090908,0.5043727272727273
0.06628571428571427,0.7776428571428572,0.15614285714285714,0.3366142857142857
0.025,0.8120909090909091,0.16281818181818183,0.4497772727272728
0.08033333333333334,0.816740740740741,0.10296296296296295,0.1415777777777778
0.10962499999999999,0.776625,0.11393750000000001,0.025899999999999992
0.1650952380952381,0.7662380952380952,0.06866666666666668,-0.2720666666666667
0.0516764705882353,0.7950882352941177,0.15323529411764705,0.21070882352941175
0.06823809523809524,0.8591904761904762,0.07257142857142858,0.03336666666666667
0.0735925925925926,0.8181481481481483,0.10829629629629631,0.1943444444444445
0.0624,0.83385,0.10370000000000001,0.15688
0.026055555555555554,0.8910555555555555,0.08283333333333333,0.26765
0.017833333333333333,0.8413333333333334,0.1408333333333333,0.37881666666666675
0.10452173913043476,0.7537608695652173,0.1416304347826087,0.13968260869565216
0.05803571428571429,0.7804642857142856,0.16146428571428567,0.23491071428571428
0.13343478260869562,0.8131304347826086,0.05343478260869565,-0.3103217391304348
0.034999999999999996,0.8634347826086958,0.10147826086956523,0.26216086956521745
0.08338461538461538,0.721076923076923,0.1954615384615385,0.2909769230769231
0.10129411764705883,0.8051176470588235,0.09352941176470589,-0.04711176470588234
0.1785925925925926,0.7498518518518521,0.07159259259259258,-0.31326666666666664
0.11832142857142856,0.7615714285714283,0.12017857142857143,0.053064285714285724
0.07736842105263157,0.7924736842105263,0.1301578947368421,0.21191052631578947
0.08236,0.7893199999999997,0.12828,0.21307600000000002
0.026857142857142854,0.8310952380952381,0.14195238095238094,0.45850952380952376
0.037866666666666667,0.8585999999999998,0.10360000000000001,0.2878266666666666
0.02285,0.8387500000000001,0.13835000000000003,0.345515
0.07471428571428572,0.7555,0.16978571428571426,0.3698785714285714
0.04807142857142858,0.8278571428571428,0.12392857142857143,0.23345714285714286
0.13262500000000002,0.7309375,0.1364375,-0.114925
0.16242105263157894,0.7129473684210526,0.12452631578947367,-0.10644210526315788
0.081,0.7788947368421052,0.14015789473684212,0.13152105263157896
0.032,0.7656,0.20240000000000005,0.3678571428571428
0.043222222222222224,0.8157037037037038,0.14107407407407407,0.24074444444444443
0.04003999999999999,0.8584,0.10152000000000001,0.17653599999999997
0.01982352941176471,0.8510294117647058,0.1291764705882353,0.34975588235294125
0.05692592592592593,0.8087777777777779,0.1342962962962963,0.22901111111111117
0.05290909090909091,0.8192727272727272,0.12781818181818186,0.19708181818181822
0.02406666666666667,0.8176666666666669,0.15823333333333334,0.34876000000000007
0.0659090909090909,0.8419090909090908,0.09218181818181818,0.16042727272727272
0.06004761904761905,0.7322380952380954,0.2077619047619048,0.5324857142857143
0.10492307692307691,0.7363846153846153,0.1586153846153846,0.16466153846153847
0.11358974358974361,0.8052564102564101,0.08117948717948718,-0.12338717948717953
0.0990217391304348,0.7783913043478259,0.1226304347826087,0.04817391304347827
0.04464705882352942,0.7937647058823527,0.1615294117647059,0.3226411764705882
0.054565217391304356,0.8598695652173913,0.08556521739130436,0.1089869565217391
0.050538461538461546,0.807076923076923,0.1423076923076923,0.471876923076923
0.17730769230769228,0.6836153846153846,0.13907692307692307,0.08463076923076923
0.07859999999999999,0.7898000000000001,0.13152,0.21080000000000002
0.08788235294117648,0.7651176470588235,0.14711764705882352,0.309935294117647
0.030941176470588236,0.7431176470588234,0.226,0.5111588235294117
0.022705882352941176,0.8416176470588236,0.1357352941176471,0.3280676470588236
0.096,0.803257142857143,0.10071428571428571,0.07173142857142857
0.057076923076923074,0.822153846153846,0.12092307692307692,0.3825692307692308
0.022038461538461538,0.8617692307692307,0.11615384615384615,0.2773269230769231
0.06759259259259258,0.7889629629629631,0.1434444444444445,0.2683
0.029833333333333337,0.8576666666666667,0.11249999999999999,0.22341666666666665
0.158258064516129,0.7620645161290321,0.07964516129032259,-0.15356451612903227
0.0016470588235294118,0.8239411764705882,0.17441176470588235,0.4748647058823529
0.020956521739130433,0.8381304347826088,0.14091304347826086,0.39933478260869565
0.04080000000000001,0.8538666666666668,0.1054666666666667,0.3043733333333334
0.018941176470588236,0.8318823529411764,0.14911764705882352,0.3395058823529412
0.04703703703703703,0.829888888888889,0.12300000000000001,0.2271111111111111
0.028545454545454544,0.8002272727272726,0.17118181818181816,0.3710818181818182
0.05059090909090909,0.7899090909090908,0.15945454545454543,0.2965090909090909
0.09611764705882353,0.7057058823529412,0.19820588235294115,0.23074411764705882
0.05294444444444445,0.8192222222222223,0.1277222222222222,0.26676666666666665
0.0805,0.802,0.11750000000000001,0.10628749999999998
0.058136363636363646,0.789590909090909,0.1522272727272727,0.32072727272727275
0.03126086956521739,0.8606086956521738,0.10817391304347827,0.30899565217391306
0.125275,0.7104000000000001,0.16434999999999994,0.057395000000000064
0.05114285714285714,0.8056428571428571,0.143,0.36581428571428587
0.018687500000000003,0.8338125000000001,0.14750000000000002,0.48908125
0.050045454545454546,0.8124090909090907,0.13745454545454547,0.1982909090909091
0.12084210526315789,0.8321052631578947,0.04710526315789474,-0.1474105263157895
0.0025,0.80521875,0.19228125,0.528725
0.07431034482758622,0.724551724137931,0.20110344827586207,0.28734827586206896
0.11428571428571425,0.8166666666666668,0.06895238095238096,-0.02922380952380953
0.027090909090909096,0.7477272727272727,0.2252727272727273,0.5263181818181818
0.0346875,0.7618125,0.2034375,0.569825
0.007470588235294118,0.6576470588235294,0.3348235294117647,0.8217529411764707
0.06814285714285714,0.7935714285714285,0.13828571428571426,0.29107142857142854
0.08772727272727271,0.7937727272727273,0.11854545454545455,0.08689545454545454
0.0654,0.82365,0.11095,0.2085
0.07534782608695653,0.7115217391304346,0.2131304347826087,0.44328260869565206
0.05894444444444444,0.7789444444444444,0.16216666666666668,0.4197555555555555
0.04914814814814815,0.7735185185185187,0.1774074074074074,0.3729296296296297
0.09831818181818179,0.7850454545454546,0.11677272727272726,0.023909090909090915
0.115,0.7724000000000001,0.11246666666666667,0.01342
0.11360869565217394,0.764304347826087,0.12221739130434785,-0.015691304347826094
0.062285714285714285,0.8267500000000002,0.11096428571428572,0.22628571428571426
0.01852777777777778,0.8143888888888887,0.16708333333333336,0.39421111111111107
0.0259,0.8019000000000002,0.1722,0.46471999999999997
0.11672000000000002,0.8143999999999998,0.06888,-0.103328
0.031999999999999994,0.8270909090909092,0.1409090909090909,0.38105000000000006
0.0611875,0.8403125,0.09837499999999999,0.10653749999999998
0.1001875,0.7381249999999999,0.161625,0.19957500000000003
0.12666666666666668,0.7947500000000001,0.07866666666666668,-0.2220416666666666
0.07275999999999999,0.7899999999999998,0.13720000000000002,0.19588399999999997
0.06347058823529413,0.8798823529411763,0.05664705882352942,-0.06807058823529412
0.03626315789473684,0.8425263157894738,0.12121052631578949,0.23068947368421053
0.06638888888888889,0.8320555555555557,0.1015,0.23076111111111108
0.12660869565217392,0.8003478260869564,0.07317391304347827,-0.1296304347826087
0.04667857142857142,0.7449999999999998,0.20832142857142855,0.2833571428571429
0.05937499999999999,0.8307500000000001,0.10987499999999999,0.28887500000000005
0.09273076923076923,0.693576923076923,0.21376923076923077,0.29118461538461526
0.1805714285714286,0.7545714285714286,0.06485714285714286,-0.42648571428571425
0.026041666666666668,0.7875416666666665,0.1864166666666667,0.4816249999999999
0.0631111111111111,0.7792777777777776,0.15744444444444441,0.4129944444444444
0.08231999999999999,0.7691199999999999,0.14868000000000003,0.16600800000000007
0.14258823529411765,0.7694117647058824,0.08794117647058824,-0.31341764705882347
0.024903225806451615,0.7650967741935485,0.20996774193548387,0.3550580645161291
0.07573684210526316,0.7243157894736842,0.19999999999999998,0.3958315789473684
0.042523809523809526,0.8257142857142855,0.13176190476190475,0.30622857142857146
0.0361875,0.8385625,0.12525,0.32188750000000005
0.09066666666666666,0.7651428571428573,0.1440952380952381,0.06865714285714286
0.046531249999999996,0.8359999999999999,0.1174375,0.18319999999999997
0.048799999999999996,0.7982666666666667,0.1529333333333333,0.35046
0.0911818181818182,0.7829545454545456,0.12572727272727272,0.17622272727272728
0.07832,0.77176,0.14984000000000003,0.19543999999999997
0.03857894736842105,0.7519473684210526,0.2095789473684211,0.4688947368421052
0.09663636363636363,0.7526363636363638,0.15066666666666664,0.15475454545454548
0.0851875,0.8179375000000001,0.09656250000000001,0.07898125
0.05290625,0.8116249999999999,0.13540624999999998,0.24830312499999999
0.12522727272727271,0.6985909090909092,0.17618181818181816,0.16241818181818182
0.05862857142857142,0.8058000000000001,0.13554285714285716,0.1632371428571429
0.13281818181818184,0.7629090909090909,0.1042727272727273,-0.0873590909090909
0.07335,0.7556499999999999,0.17099999999999999,0.31955999999999996
0.08858333333333335,0.799875,0.11145833333333334,0.13589166666666666
0.046000000000000006,0.801888888888889,0.15200000000000002,0.3157166666666667
0.1775294117647059,0.664705882352941,0.15770588235294114,-0.15952352941176468
0.162,0.7488695652173913,0.0891304347826087,-0.13813478260869563
0.0408095238095238,0.7257619047619047,0.2334285714285714,0.49217142857142865
0.11166666666666665,0.7679333333333334,0.12060000000000001,0.14492
0.0505,0.789076923076923,0.1603846153846154,0.2984576923076923
0.07433333333333335,0.8000666666666666,0.12566666666666668,0.07217333333333333
0.08786666666666669,0.7893333333333333,0.12273333333333333,0.13007333333333332
0.12660000000000002,0.7697333333333333,0.10360000000000001,-0.15796
0.13608333333333333,0.7434999999999999,0.12041666666666667,0.08154166666666668
0.07761111111111112,0.8129444444444446,0.10944444444444444,-0.06569444444444443
0.032857142857142856,0.7958571428571428,0.1713214285714286,0.4182071428571429
0.06987500000000002,0.8364375,0.09365625,0.05371562499999999
0.05729032258064516,0.7541935483870966,0.1886129032258064,0.40272258064516125
0.05770588235294118,0.7892941176470588,0.15282352941176475,0.3787294117647059
0.15907407407407412,0.7403333333333332,0.10051851851851852,-0.22724814814814817
0.1131111111111111,0.8004444444444445,0.08655555555555555,-0.012511111111111103
0.04721739130434783,0.8253043478260867,0.12743478260869565,0.2127304347826087
0.10612,0.7721600000000001,0.12183999999999999,0.015120000000000008
0.1609230769230769,0.7402692307692309,0.09884615384615388,-0.21866153846153835
0.050333333333333334,0.8911333333333336,0.05846666666666667,0.08916666666666664
0.01425,0.8059999999999998,0.1798125,0.50554375
0.022205882352941176,0.7348529411764707,0.24288235294117644,0.48141764705882345
0.0331,0.8471,0.11979999999999999,0.50821
0.1038,0.7074499999999999,0.18875,0.20117500000000002
0.04888,0.8505199999999998,0.10064000000000002,0.190796
0.031266666666666665,0.7809,0.18783333333333335,0.39988666666666667
0.14709090909090908,0.706590909090909,0.1464090909090909,-0.07390454545454546
0.060933333333333325,0.8347999999999999,0.10413333333333334,0.08562666666666668
0.089,0.7976190476190477,0.11338095238095237,0.20026190476190475
0.1021875,0.7171875000000001,0.18062499999999998,0.22460625000000006
0.04133333333333333,0.7564333333333333,0.20223333333333335,0.4571799999999999
0.10046153846153846,0.7919999999999999,0.10746153846153847,-0.005338461538461557
0.12405263157894737,0.7914736842105263,0.08463157894736842,-0.20386842105263156
0.12360000000000002,0.8236,0.0528,-0.31523333333333337
0.08875,0.6557000000000002,0.25555000000000005,0.484735
0.1464761904761905,0.7058571428571428,0.14761904761904762,0.10742380952380952
0.06438095238095239,0.7801428571428572,0.15557142857142858,0.3019904761904762
0.03584999999999999,0.8146500000000001,0.14950000000000002,0.46355499999999994
0.07222727272727271,0.8421363636363636,0.08563636363636364,0.03072272727272727
0.011449999999999998,0.8379000000000001,0.15064999999999998,0.5008299999999999
0.03257142857142857,0.8484285714285714,0.11892857142857143,0.3724214285714286
0.09686363636363636,0.7777727272727273,0.12531818181818183,0.09418636363636365
0.12139393939393937,0.750969696969697,0.1275757575757576,-0.05699696969696971
0.07526315789473684,0.8388421052631579,0.08578947368421053,-0.02109473684210526
0.044750000000000005,0.7974583333333333,0.15779166666666666,0.37712083333333335
0.05470833333333333,0.8084583333333332,0.1368333333333333,0.20079999999999998
0.107625,0.698625,0.19375000000000003,0.624725
0.026366666666666667,0.8127333333333332,0.16086666666666669,0.28713000000000005
0.14155,0.7107,0.14775000000000002,0.20991499999999993
0.005666666666666667,0.7512777777777777,0.24305555555555555,0.7253611111111109
0.027428571428571434,0.7267142857142858,0.2458571428571429,0.5972642857142858
0.02103333333333333,0.8117666666666669,0.16723333333333337,0.38855000000000006
0.044571428571428574,0.8652857142857144,0.09028571428571429,0.17681428571428576
0.01684,0.77888,0.20428000000000002,0.466608
0.027999999999999997,0.7614705882352941,0.21049999999999996,0.4777235294117647
0.03444444444444445,0.8257777777777778,0.13977777777777775,0.2792333333333333
0.09609375,0.7123437500000003,0.19153125,0.24049375
0.08751724137931034,0.7653103448275863,0.14717241379310347,0.17812068965517242
0.045062500000000005,0.790375,0.16468750000000001,0.44526875000000005
0.061849999999999995,0.7925500000000001,0.1456,0.339655
0.09295454545454546,0.7785454545454548,0.1285909090909091,0.06482727272727272
0.07295238095238095,0.7837142857142858,0.1432857142857143,0.17400000000000002
0.10538095238095238,0.7490000000000001,0.14542857142857143,0.06739999999999999
0.08163333333333335,0.754,0.1643,0.21307333333333336
0.04176470588235295,0.8482941176470586,0.11005882352941178,0.22481176470588235
0.09083999999999999,0.8156399999999999,0.09352000000000002,0.10716800000000001
0.11605555555555558,0.7867222222222223,0.09716666666666668,0.047488888888888886
0.11008823529411765,0.8205882352941175,0.06929411764705883,-0.0491088235294118
0.038849999999999996,0.8175500000000001,0.14375000000000002,0.352375
0.09671874999999999,0.7716249999999999,0.13168749999999999,0.15148125
0.062260869565217376,0.7546521739130436,0.18317391304347827,0.36457826086956524
0.1103181818181818,0.8271818181818182,0.06250000000000001,-0.06689545454545458
0.09261764705882353,0.7553529411764704,0.15199999999999997,0.10080294117647058
0.0258,0.7958000000000001,0.17839999999999998,0.5050533333333334
0.032882352941176474,0.8431176470588236,0.12394117647058825,0.37308823529411766
0.024187499999999997,0.760375,0.2154375,0.57004375
0.022333333333333337,0.7844444444444444,0.1931481481481481,0.4407814814814814
0.0382,0.78395,0.1779,0.320295
0.15120000000000003,0.7288999999999999,0.11993333333333332,-0.0023766666666666567
0.061222222222222226,0.7274074074074072,0.2114074074074074,0.36548518518518525
0.0193,0.7804,0.2003,0.49787
0.0941764705882353,0.7417647058823529,0.16394117647058823,0.1994470588235294
0.06647368421052631,0.7909473684210525,0.14263157894736844,0.2773578947368421
0.07888461538461539,0.7827307692307692,0.13834615384615387,0.26856153846153846
0.059071428571428566,0.8237142857142857,0.11721428571428572,0.32860000000000006
0.09803846153846153,0.7500769230769231,0.15188461538461534,0.19001538461538464
0.12372727272727274,0.7729999999999998,0.10331818181818182,-0.03169545454545455
0.12369999999999999,0.7257999999999999,0.15045000000000003,0.067045
0.032080000000000004,0.7836400000000002,0.18416,0.5324239999999999
0.050318181818181824,0.884090909090909,0.06559090909090909,0.12416818181818182
0.11170833333333334,0.7728333333333334,0.11533333333333333,0.072075
0.030944444444444448,0.7916944444444444,0.17733333333333332,0.4092500000000001
0.054000000000000006,0.8077272727272727,0.13831818181818184,0.36675
0.07288,0.7926799999999997,0.13440000000000002,0.22496400000000003
0.07231250000000002,0.8221875,0.10553125000000003,0.10670937500000001
0.02535294117647059,0.7541764705882352,0.22047058823529417,0.5369705882352941
0.06231999999999999,0.76704,0.17064000000000001,0.39528800000000003
0.0690952380952381,0.8036666666666668,0.12719047619047621,0.13367142857142852
0.08425806451612905,0.8155483870967741,0.10016129032258063,0.032525806451612876
0.05057575757575757,0.7148484848484847,0.23445454545454547,0.4111818181818181
0.07211111111111111,0.7661666666666668,0.1618888888888889,0.3727666666666667
0.07654545454545453,0.8522727272727273,0.0710909090909091,0.04625454545454544
0.09887500000000003,0.7974583333333332,0.10366666666666668,-0.028220833333333334
0.054125000000000006,0.73975,0.20606250000000004,0.5315562500000001
0.06039130434782608,0.809608695652174,0.13004347826086954,0.16020434782608697
0.075,0.7886249999999998,0.13643750000000002,0.24498750000000005
0.10468750000000002,0.7229375,0.1724375,0.22663750000000002
0.04973913043478261,0.7479130434782608,0.20234782608695648,0.4142782608695652
0.1445769230769231,0.7902307692307692,0.0653076923076923,-0.31269615384615385
0.09020000000000002,0.7836666666666666,0.12613333333333335,0.20647999999999997
0.1789,0.7117000000000001,0.1093,-0.18027499999999996
0.008222222222222221,0.7883333333333333,0.2035,0.5960555555555556
0.03736363636363637,0.8547272727272727,0.10781818181818181,0.27597727272727274
0.1490357142857143,0.7203571428571429,0.1305,0.061628571428571435
0.061407407407407404,0.7598888888888887,0.1787037037037037,0.3206222222222223
0.04245833333333333,0.7858333333333333,0.17170833333333335,0.3122875
0.08623809523809525,0.7121904761904763,0.20152380952380952,0.3632333333333334
0.008227272727272727,0.7855454545454547,0.20618181818181822,0.5315
0.03306666666666667,0.8447333333333334,0.12226666666666669,0.30122000000000004
0.0698,0.7521000000000001,0.17815,0.25308
0.05459090909090909,0.7752727272727271,0.17013636363636364,0.3229772727272728
0.10309374999999998,0.7809062500000001,0.11593750000000001,0.094321875
0.097075,0.8263250000000001,0.076575,-0.02143750000000001
0.02492307692307692,0.8429230769230768,0.1321153846153846,0.25356923076923077
0.05330769230769231,0.8740384615384614,0.07265384615384615,0.07462692307692309
0.1534814814814815,0.7763333333333333,0.07025925925925926,-0.1303851851851852
0.08151428571428572,0.771085714285714,0.1474285714285714,0.18772
0.0579047619047619,0.8777857142857142,0.06430952380952383,0.03974047619047619
0.07777142857142857,0.8395428571428571,0.08265714285714285,0.06661142857142856
0.017965517241379306,0.9365862068965515,0.04548275862068965,0.050951724137931025
0.06069444444444446,0.8490555555555555,0.09025000000000001,0.044302777777777774
0.14212244897959184,0.7624489795918369,0.09544897959183675,-0.17090612244897965
